,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,cluster
255,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
256,0.0,0.0,0.0,0.0,0.33,0.33,0.33,0.0,0.33,0.33,0.0,0.67,0.0,0.0,0.33,0.67,0.0,0.0,0.67,0.0,0.33,0.0,0.0,0.0,0.67,1.0,0.0,0.0,0.0,0.33,0.0,0.33,0.0,0.0,0.0,0.0,0.67,0.33,0.67,0.0,0.33,0.0,0.0,0.33,0.0,0.33,0.33,0.0,0.33,0.0,0.67,0.67,2
257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
259,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
260,0.43,1.0,0.32,0.39,0.29,0.54,0.71,0.39,0.5,0.39,0.46,0.36,0.68,0.57,0.57,0.57,0.64,0.57,0.5,0.43,0.57,0.43,0.43,0.64,0.93,0.79,0.11,0.25,0.29,0.61,0.29,0.32,0.14,0.57,0.43,0.29,0.18,0.36,0.18,0.0,0.29,0.29,0.36,0.14,0.61,0.21,0.5,0.39,0.43,0.36,0.71,0.93,1
261,0.24,0.36,0.4,0.2,0.5,0.42,0.36,0.36,0.5,0.42,0.3,0.24,0.32,0.36,0.4,0.8,0.56,0.3,0.46,0.58,0.74,0.4,0.52,0.42,1.0,0.76,0.2,0.24,0.24,0.32,0.14,0.22,0.16,0.28,0.3,0.0,0.08,0.06,0.2,0.5,0.42,0.38,0.4,0.38,0.36,0.3,0.36,0.34,0.32,0.78,0.6,0.6,1
262,0.24,0.06,0.29,0.32,0.06,0.41,0.09,0.09,0.38,0.24,0.26,0.26,0.18,0.06,0.38,0.12,0.18,0.21,0.47,0.38,0.59,0.26,0.32,0.5,1.0,0.65,0.0,0.0,0.09,0.18,0.09,0.0,0.15,0.12,0.03,0.15,0.29,0.0,0.15,0.29,0.09,0.26,0.21,0.09,0.29,0.24,0.29,0.26,0.12,0.26,0.29,0.38,1
263,0.33,1.0,0.42,0.42,0.42,0.5,0.67,0.17,0.92,0.25,0.33,0.92,0.25,0.42,0.92,0.08,0.83,0.58,0.67,0.08,0.17,0.83,0.75,1.0,0.75,1.0,0.5,0.5,0.42,0.33,0.08,0.17,0.17,0.0,0.25,0.17,0.08,0.42,0.25,0.25,0.5,0.08,0.5,0.25,0.75,0.25,0.67,0.25,0.33,0.58,0.67,0.42,0
264,0.0,0.17,0.17,0.83,0.33,0.17,0.5,0.0,0.5,0.17,0.5,0.17,0.17,0.33,0.5,0.0,0.33,0.5,1.0,0.5,0.17,0.5,0.5,0.5,0.17,0.33,0.0,0.0,0.33,0.17,0.0,0.17,0.33,0.0,0.0,0.33,0.17,0.0,0.17,0.83,0.17,0.33,1.0,1.0,0.17,0.17,0.67,0.33,0.67,0.33,0.33,0.5,1
265,0.24,0.35,0.29,0.76,0.88,0.47,0.24,0.65,0.53,0.71,0.24,0.71,0.41,0.18,0.59,0.47,0.18,0.18,0.29,0.47,0.47,0.35,0.76,0.41,0.53,0.94,0.41,0.18,0.41,0.35,0.59,0.29,0.41,0.47,0.29,0.29,0.35,0.53,0.12,0.53,0.29,0.0,0.18,0.35,0.41,0.71,0.47,0.47,0.59,0.65,0.18,1.0,1
266,0.33,0.83,0.83,0.08,0.33,0.08,0.0,0.33,0.33,0.67,0.75,1.0,0.83,0.5,0.42,0.42,0.25,0.33,0.58,0.17,0.25,0.42,0.75,0.33,0.75,0.75,0.5,0.33,0.17,0.42,0.42,0.58,0.5,0.42,0.33,0.83,0.25,0.5,0.33,0.5,0.42,0.25,0.58,0.17,0.08,0.42,0.17,0.17,0.92,0.5,0.25,0.83,1
267,0.35,0.35,0.35,0.19,0.35,0.58,0.23,0.15,0.31,0.35,0.19,0.46,0.77,0.42,0.38,0.42,0.58,0.12,0.35,0.46,0.38,0.65,0.62,0.27,1.0,0.46,0.23,0.31,0.0,0.0,0.27,0.15,0.04,0.0,0.04,0.73,0.38,0.19,0.31,0.23,0.04,0.15,0.15,0.65,0.31,0.31,0.42,0.62,0.81,0.54,0.81,0.5,1
268,0.14,0.33,0.1,0.38,0.52,0.33,0.29,0.52,0.38,0.14,0.29,0.38,0.38,0.38,0.14,0.43,0.52,0.57,0.71,0.62,0.24,0.57,0.67,0.48,0.86,1.0,0.38,0.0,0.05,0.33,0.29,0.71,0.29,0.29,0.24,0.33,0.19,0.38,0.1,0.52,0.1,0.38,0.76,0.33,0.52,0.48,0.14,0.33,0.52,0.57,0.48,0.48,1
269,0.57,0.21,0.46,0.32,0.68,0.39,0.21,0.14,0.68,0.11,0.36,0.43,0.21,0.57,0.32,0.57,0.46,0.25,0.07,0.36,0.5,0.68,0.5,1.0,0.5,0.61,0.0,0.25,0.0,0.21,0.29,0.39,0.14,0.46,0.39,0.18,0.54,0.18,0.11,0.04,0.39,0.32,0.36,0.18,0.25,0.04,0.07,0.29,0.46,0.43,0.32,0.75,1
270,0.25,0.25,0.38,0.63,0.0,0.88,0.38,0.25,0.0,0.5,0.25,1.0,0.5,0.38,0.38,0.63,0.25,0.0,0.38,0.0,0.13,0.25,0.13,0.63,0.13,0.88,0.13,0.5,0.13,0.0,0.5,0.13,0.25,0.25,0.13,0.25,0.0,0.0,0.5,0.63,0.0,0.13,0.5,0.38,0.13,0.38,0.25,0.13,0.13,0.25,0.63,0.5,1
271,0.0,0.0,0.0,1.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.33,0.0,0.33,0.0,0.67,0.33,0.0,0.0,0.0,0.0,0.33,0.33,0.0,0.0,0.0,0.0,0.33,0.33,0.0,0.0,0.0,0.67,0.0,0.0,0.33,0.0,0.0,2
272,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,2
273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,1.0,0.0,0.5,2
274,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2
275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2
276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.5,0.5,2
277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2
278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
279,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2
280,0.25,0.0,0.75,0.25,0.0,0.0,0.25,0.5,0.0,0.0,0.25,0.0,0.0,0.25,0.25,1.0,0.25,0.25,0.25,0.25,0.0,0.0,0.25,1.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.25,0.25,0.25,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.25,0.5,0.0,0.5,0.0,0.5,1.0,0.0,0.0,0.25,1
281,0.0,0.0,0.0,0.0,1.0,0.33,0.67,0.0,0.33,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.0,0.33,0.0,0.67,0.0,0.0,0.67,0.33,0.33,0.0,0.33,0.33,0.0,0.0,0.67,0.33,0.0,0.33,0.0,0.33,0.0,0.0,0.67,0.0,0.33,0.0,0.33,1.0,0.33,0.33,2
282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.4,0.4,0.2,0.0,0.0,0.2,0.0,0.2,0.4,0.0,0.0,0.0,0.0,0.4,0.2,0.2,0.2,0.0,0.0,0.2,0.2,1.0,0.0,0.0,0.2,0.2,0.0,2
283,0.86,0.43,0.43,0.67,0.71,0.76,0.86,0.33,0.48,0.52,0.38,0.29,0.57,1.0,0.43,0.62,0.43,0.62,0.71,0.86,0.52,0.62,0.38,0.48,0.52,0.33,0.33,0.33,0.29,0.19,0.33,0.14,0.1,0.29,0.43,0.57,0.48,0.57,0.0,0.43,0.14,0.38,0.38,0.33,0.48,0.62,0.1,0.48,0.67,0.62,0.52,0.48,1
284,0.53,0.6,0.2,0.2,0.33,0.6,0.2,0.67,0.87,0.27,0.6,0.6,0.2,0.4,0.13,0.47,0.73,0.6,1.0,0.47,0.67,0.27,0.73,0.4,0.67,0.53,0.27,0.2,0.27,0.0,0.13,0.0,0.2,0.2,0.53,0.8,0.13,0.4,0.4,0.07,0.2,0.2,0.47,0.2,0.27,0.53,0.6,0.27,0.47,0.6,0.33,0.8,1
285,0.39,0.45,0.27,0.33,0.36,0.58,0.42,0.36,0.33,0.45,0.3,0.55,0.42,0.42,0.61,0.67,0.88,0.3,0.58,0.55,0.42,0.55,0.82,0.61,0.55,1.0,0.55,0.21,0.21,0.42,0.27,0.3,0.24,0.27,0.45,0.0,0.33,0.36,0.18,0.33,0.12,0.42,0.45,0.61,0.52,0.27,0.52,0.48,0.21,0.61,0.48,0.76,1
286,0.0,0.0,0.0,0.0,0.17,0.0,0.17,0.17,0.0,0.0,0.0,0.33,0.33,0.5,0.17,0.17,0.33,0.0,0.0,0.0,0.0,0.0,0.67,0.17,0.17,0.5,0.17,0.0,0.33,0.17,0.0,0.0,0.33,0.0,1.0,0.0,0.0,0.33,0.33,0.33,0.17,0.0,0.0,0.17,0.33,0.17,0.33,0.5,0.67,0.17,0.67,0.17,2
287,0.33,0.33,0.0,0.0,0.33,0.0,1.0,0.33,0.33,0.0,0.0,0.0,0.33,0.0,0.33,1.0,0.0,0.0,0.33,0.0,0.33,0.0,0.67,0.0,0.67,0.67,0.0,0.0,0.33,0.0,1.0,0.33,0.0,0.33,0.33,0.0,0.67,0.67,1.0,0.67,0.33,0.0,0.0,0.0,0.67,0.33,0.0,0.33,0.0,0.0,0.0,0.67,1
288,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.5,0.0,1.0,0.0,1.0,0.5,0.5,0.0,0.5,0.0,0.0,2
289,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,2
290,0.22,0.22,0.56,0.67,0.44,0.0,0.44,0.11,0.44,0.33,0.33,0.67,0.22,0.33,0.56,0.11,0.44,0.33,0.44,0.44,1.0,0.33,0.56,0.89,0.44,0.44,0.56,0.22,0.33,0.22,0.22,0.0,0.11,0.89,0.33,0.22,0.44,0.33,0.56,0.33,0.22,0.33,0.22,0.67,0.56,0.33,0.22,0.11,0.33,0.44,0.44,0.67,1
291,0.11,0.67,0.44,0.33,0.33,0.22,0.44,0.56,0.22,0.56,0.44,0.22,0.22,0.22,0.44,0.11,0.11,0.11,0.22,0.0,0.33,0.22,0.56,0.11,0.33,0.44,0.44,1.0,0.44,0.33,0.22,0.44,0.11,0.22,0.0,0.33,0.0,0.0,0.67,0.44,0.11,0.44,0.22,0.11,0.22,0.11,0.22,0.44,0.22,0.22,0.22,0.44,1
292,0.6,0.3,0.5,0.2,0.6,0.4,0.4,0.4,0.0,0.5,0.3,0.4,0.1,0.4,0.7,1.0,0.2,0.5,0.5,0.2,0.2,0.3,0.3,0.9,0.6,0.5,0.6,0.0,0.6,0.2,0.1,0.6,0.3,0.4,0.3,0.2,0.5,0.1,0.1,0.3,0.2,0.3,0.4,0.2,0.8,0.2,0.3,0.5,0.5,0.7,0.2,0.1,1
293,0.3,0.48,0.74,0.48,0.13,0.35,0.35,0.3,0.61,0.43,0.43,0.48,0.22,0.22,0.3,1.0,0.17,0.52,0.48,0.3,0.13,0.39,0.22,0.52,0.39,0.48,0.26,0.26,0.13,0.35,0.17,0.26,0.0,0.3,0.3,0.3,0.26,0.26,0.09,0.3,0.3,0.39,0.17,0.13,0.09,0.35,0.26,0.22,0.22,0.43,0.22,0.09,1
294,0.27,0.55,0.27,0.73,0.73,0.27,0.27,0.45,0.18,0.27,0.18,0.45,0.27,0.55,0.36,0.55,0.27,0.64,0.36,0.45,0.55,1.0,0.73,0.27,0.64,0.36,0.09,0.27,0.27,0.27,0.09,0.27,0.27,0.27,0.09,0.27,0.27,0.36,0.0,0.45,0.55,0.45,0.91,0.45,0.45,0.91,0.27,0.27,0.27,0.36,0.91,0.27,1
295,0.7,0.5,0.6,0.4,0.6,0.3,0.2,0.2,0.4,0.4,0.4,0.6,0.2,0.2,0.5,0.1,0.3,0.6,0.6,0.3,0.5,0.0,0.5,0.6,0.3,1.0,0.3,0.4,0.4,0.2,0.2,0.8,0.4,0.0,0.2,0.8,0.4,0.4,0.4,0.3,0.3,0.5,0.7,0.2,0.2,0.3,0.8,0.6,0.8,0.2,0.4,0.7,0
296,0.3,0.4,0.4,0.1,0.3,0.3,0.3,0.3,0.2,0.7,0.8,0.4,0.4,0.5,0.2,0.4,0.1,0.5,0.2,0.3,0.9,0.5,1.0,0.3,0.7,0.3,0.3,0.2,0.2,0.3,0.0,0.4,0.4,0.3,0.2,0.2,0.7,0.3,0.5,0.5,0.1,0.6,0.5,0.5,0.5,0.2,0.6,0.5,0.6,0.6,0.2,0.2,1
297,0.56,0.78,0.44,0.11,0.44,0.33,0.56,0.33,0.78,0.44,0.67,0.78,1.0,0.33,0.44,0.44,0.22,0.56,0.22,0.33,0.89,0.56,0.56,0.33,0.44,0.56,0.22,0.56,0.11,0.44,0.0,0.22,0.11,0.22,0.22,0.56,0.22,0.33,0.44,0.33,0.44,0.78,0.0,0.11,0.67,0.44,0.44,0.11,0.56,0.67,0.56,0.89,1
298,0.6,0.47,0.73,0.47,0.93,0.87,0.27,0.8,0.47,0.4,0.67,0.27,0.2,0.33,0.67,0.73,0.6,0.73,0.6,0.53,0.33,0.8,0.73,0.27,0.33,0.87,0.4,0.67,0.8,0.6,0.4,0.27,0.33,0.27,0.4,0.6,0.0,0.2,0.73,0.67,0.6,0.53,0.73,0.27,0.6,1.0,0.4,0.6,0.4,0.67,0.6,0.73,1
299,0.67,0.78,0.33,0.11,0.89,1.0,0.22,0.67,0.44,0.33,0.22,0.89,0.56,0.0,1.0,0.33,0.44,0.22,0.22,0.11,0.56,0.67,0.44,0.33,0.22,0.22,0.44,0.56,0.67,0.11,0.44,0.78,0.11,0.56,0.22,0.56,0.56,0.67,0.67,0.67,0.44,0.44,0.11,0.67,0.56,0.22,0.44,0.33,1.0,0.33,0.67,0.67,0
300,0.6,0.0,0.1,0.2,0.3,0.4,0.4,0.0,0.2,0.8,0.1,0.2,0.5,0.2,0.2,0.2,0.0,0.4,0.5,0.3,0.5,0.4,1.0,0.2,0.2,0.2,0.1,0.3,0.2,0.4,0.1,0.3,0.0,0.3,0.1,0.4,0.6,0.7,0.1,0.4,0.7,0.0,0.2,0.4,0.6,0.4,0.6,0.0,0.5,0.1,0.4,0.0,1
301,0.44,0.22,0.56,0.22,0.44,0.78,0.78,0.89,0.44,0.33,0.44,0.11,0.89,0.22,0.33,0.44,0.56,0.33,0.56,0.44,0.22,0.67,0.33,0.44,0.11,0.44,0.67,0.44,0.0,0.67,0.56,0.33,0.44,0.33,0.33,0.67,0.56,0.56,0.56,0.44,0.33,0.44,0.56,0.22,0.44,1.0,0.44,0.33,0.56,0.56,0.33,0.67,1
302,0.38,0.63,1.0,0.5,0.38,0.75,0.25,0.75,0.5,0.63,0.5,0.75,0.38,0.63,0.5,0.25,0.25,0.38,0.63,1.0,0.88,0.63,0.5,0.75,0.25,0.5,0.25,0.5,0.63,0.13,0.25,0.0,0.5,0.13,0.25,0.38,0.13,0.63,0.25,0.38,0.25,0.13,0.38,0.5,0.75,0.75,0.63,0.75,0.5,0.88,0.38,0.25,1
303,0.31,0.23,0.23,0.38,0.46,0.46,0.92,0.31,0.85,0.38,0.15,0.23,0.77,0.31,0.46,0.46,0.77,0.38,1.0,0.62,0.23,0.46,0.08,0.62,0.23,0.62,0.38,0.08,0.54,0.23,0.31,0.15,0.23,0.54,0.38,0.54,0.15,0.38,0.38,0.54,0.46,0.31,0.23,0.46,0.31,0.08,0.38,0.0,0.69,0.38,0.38,0.62,0
304,0.64,0.55,0.18,0.0,0.18,0.09,0.45,0.64,1.0,0.09,0.82,0.36,0.64,0.18,0.36,1.0,0.45,0.0,0.27,0.36,0.18,0.0,0.36,0.64,0.45,0.18,0.09,0.09,0.09,0.27,0.64,0.64,0.36,0.18,0.27,0.18,0.73,0.64,0.18,0.09,0.36,0.27,0.09,0.27,0.64,0.18,0.91,0.09,0.09,0.18,0.36,0.55,1
305,0.38,0.13,0.25,0.88,0.75,0.38,0.63,0.38,1.0,0.63,0.75,0.38,0.38,0.13,0.13,1.0,0.25,0.13,1.0,0.0,0.75,0.13,0.25,0.88,0.13,0.25,0.38,0.38,0.25,0.13,0.13,0.63,0.25,0.25,0.25,0.13,0.5,0.25,0.38,0.38,0.25,0.0,0.25,0.63,0.25,0.38,0.25,0.13,0.25,0.13,0.63,0.75,1
306,0.25,0.33,0.42,0.33,0.17,0.08,0.17,0.33,0.25,0.42,0.42,0.42,0.17,0.33,0.17,0.25,0.08,0.42,0.25,0.5,0.42,0.25,0.33,0.17,0.17,0.42,0.0,0.25,0.25,1.0,0.33,0.17,0.33,0.17,0.33,0.08,0.33,0.17,0.25,0.17,0.25,0.33,0.33,0.25,0.5,0.0,0.17,0.33,0.08,0.08,0.25,0.67,1
307,0.7,0.3,0.2,0.4,0.6,0.3,0.4,0.6,0.5,0.5,0.4,0.6,0.3,0.9,0.2,0.6,1.0,0.3,0.2,0.2,0.2,0.2,0.4,0.5,0.5,0.4,0.4,0.1,0.5,0.2,0.1,0.3,0.5,0.6,0.3,0.5,0.4,0.0,0.4,0.6,0.6,0.5,0.4,0.2,0.2,0.3,0.3,0.2,0.8,0.1,0.6,0.2,1
308,0.53,0.27,0.47,0.47,0.87,0.4,0.73,0.6,0.27,1.0,0.67,0.27,0.53,0.67,0.27,0.6,1.0,1.0,1.0,0.73,0.67,0.67,0.0,0.67,0.6,0.87,0.87,0.33,0.27,0.07,0.13,0.33,0.47,0.53,0.8,0.67,0.67,0.13,0.47,0.67,0.73,0.47,0.73,0.47,0.6,0.6,0.87,0.4,0.27,0.4,0.47,0.47,4
309,0.56,0.44,0.44,0.22,0.56,0.11,0.22,0.67,0.56,0.22,0.44,0.56,0.33,0.67,0.56,0.67,0.89,0.44,0.89,0.67,0.22,0.44,0.67,0.33,0.56,0.44,0.56,0.44,0.44,0.33,0.22,0.44,0.44,0.44,0.89,0.78,1.0,0.44,0.67,0.22,0.89,0.56,0.44,0.22,0.0,0.33,0.89,0.44,0.56,0.44,0.44,0.44,0
310,0.67,0.5,0.08,0.75,0.42,0.08,0.25,0.42,1.0,0.33,0.58,0.25,0.25,0.5,0.17,0.25,0.17,0.75,0.5,0.0,0.58,0.17,0.17,0.33,0.58,0.25,0.42,0.5,0.67,0.08,0.25,0.33,0.67,0.0,0.33,0.17,0.67,0.33,0.08,0.67,0.33,0.58,0.17,0.42,0.0,0.17,0.25,0.42,0.33,0.5,0.17,0.33,1
311,0.27,0.18,0.27,0.73,0.27,0.55,0.36,0.27,0.0,0.18,0.18,0.27,0.55,0.18,0.27,0.27,0.27,0.36,0.45,0.55,0.36,0.64,0.27,0.64,0.27,0.36,0.18,0.36,0.55,0.09,0.27,0.36,0.45,0.36,1.0,0.45,0.18,0.45,0.45,0.27,0.36,0.18,0.36,0.64,0.27,0.27,0.55,0.09,0.55,0.55,0.45,0.55,0
312,1.0,0.1,0.6,0.5,0.4,0.7,0.5,0.6,0.4,0.4,0.2,0.7,0.5,0.4,0.4,0.3,0.3,0.3,0.2,0.3,0.2,0.4,0.3,0.8,0.5,0.4,0.4,0.4,0.2,0.0,0.2,0.4,0.2,0.4,0.2,0.8,0.6,0.4,0.2,0.4,0.6,0.4,0.7,0.4,0.4,0.4,0.6,0.5,0.2,0.8,0.2,0.6,1
313,0.25,0.94,0.44,0.75,0.5,0.38,0.69,1.0,0.5,0.69,0.88,0.56,0.75,0.63,0.44,0.5,0.56,0.38,0.88,0.13,0.25,0.44,0.88,0.5,0.5,0.81,0.31,0.38,0.31,0.19,0.38,0.44,0.06,0.5,0.31,0.63,0.19,0.0,0.31,0.31,0.5,0.31,0.5,0.38,0.31,0.25,0.69,0.44,0.44,0.5,0.5,0.69,1
314,0.38,0.54,0.15,0.38,0.54,0.62,0.23,0.46,0.38,0.08,0.31,0.08,0.15,0.15,0.62,0.38,0.31,0.15,0.46,0.31,0.15,0.46,0.08,1.0,0.23,0.08,0.38,0.31,0.31,0.38,0.23,0.0,0.23,0.15,0.15,0.23,0.77,0.23,0.15,0.31,0.23,0.15,0.31,0.31,0.15,0.46,0.23,0.08,0.15,0.31,0.31,0.69,1
315,0.33,0.44,0.89,0.11,0.0,0.78,0.33,0.33,1.0,0.89,0.33,0.44,0.33,0.78,0.44,0.22,0.56,0.44,0.33,0.11,0.44,0.33,0.33,0.11,0.44,0.67,0.11,0.33,0.44,0.0,0.56,0.11,0.56,0.33,0.33,0.33,0.56,0.11,0.22,0.0,0.56,0.22,0.67,0.11,0.0,0.56,0.22,0.0,0.11,0.22,0.33,0.11,1
316,0.22,0.33,0.33,0.78,1.0,0.78,0.67,0.56,0.44,0.89,0.11,0.33,0.22,0.89,0.56,0.44,0.89,0.33,0.67,0.44,0.78,0.44,0.0,0.67,0.44,0.56,0.56,0.56,0.33,0.44,0.33,0.22,0.78,0.11,0.56,0.67,0.22,0.33,0.89,0.11,0.56,0.44,0.44,0.22,0.67,0.56,0.56,0.11,0.22,0.44,0.33,0.67,1
317,0.33,0.56,0.56,1.0,1.0,0.11,0.11,0.89,0.89,0.89,0.44,0.44,0.44,0.67,0.33,0.33,0.67,0.0,0.11,0.22,0.33,0.33,0.22,0.33,0.56,0.56,0.22,0.44,0.11,0.11,0.22,0.22,0.11,0.11,0.22,0.56,0.33,0.11,0.56,0.22,0.56,0.56,0.78,0.22,0.11,0.89,0.22,0.22,0.44,0.33,0.22,0.78,1
318,0.08,0.0,0.58,0.33,0.5,0.67,0.58,0.5,0.92,0.08,0.67,0.42,0.75,0.42,0.75,0.75,0.83,0.25,0.17,0.67,0.33,1.0,0.33,0.25,0.67,1.0,0.17,0.92,0.0,0.08,1.0,0.0,0.25,0.42,0.92,0.5,0.0,0.75,0.0,0.75,0.58,0.25,0.42,0.0,0.42,0.08,0.33,0.25,0.0,0.08,0.42,0.08,1
319,0.2,0.5,0.8,0.7,0.2,0.6,0.6,0.4,0.6,0.5,0.2,0.9,0.2,0.6,0.1,0.3,0.4,0.5,0.5,0.1,0.5,0.5,0.4,0.3,0.7,0.4,0.3,0.4,0.2,0.2,0.3,0.2,0.0,0.7,0.7,0.4,0.6,0.4,0.4,0.2,0.7,0.4,0.0,0.3,0.6,0.6,0.3,0.3,0.2,0.5,0.3,1.0,1
